Orthogroup	wa8730.asm201904v2.ann1.proteins	Sp9509_oxford_v3.proteins
OG0000129	Wa8730a005g004800_P001, Wa8730a004g001960_P001	Sp08g00567, Sp19g00263
OG0000130	Wa8730a005g006710_P001	Sp08g00338
OG0000130	Wa8730a019g003460_P001	Sp06g00594
OG0000130	Wa8730a010g002460_P001	Sp19g00310, Sp05g00414
OG0000131	Wa8730a001g011080_P001	Sp01g01596
OG0000131	Wa8730a019g000660_P001, Wa8730a019g000690_P001, Wa8730a019g000680_P001, Wa8730a019g000700_P001	Sp06g00111
OG0000132	Wa8730a007g005500_P001, Wa8730a007g005480_P001	Sp04g00509
OG0000132	Wa8730a001g005260_P001	Sp01g01228, Sp07g00124
OG0000133	Wa8730a009g006330_P001	Sp07g00197, Sp01g00124
OG0000133	Wa8730a008g001630_P001, Wa8730a008g004950_P001	Sp16g00318, Sp17g00390
OG0000134	Wa8730a012g001100_P001	Sp07g00497
OG0000134	Wa8730a020g000350_P001, Wa8730a020g002200_P001	Sp10g00173
OG0000135	Wa8730a014g004990_P001	Sp14g00587
OG0000136	Wa8730a003g007220_P001	Sp03g01087
OG0000136	Wa8730a012g003560_P001	Sp07g00817
OG0000137	Wa8730a001g006580_P001	Sp01g01437
OG0000137	Wa8730a009g001050_P001	Sp06g00176, Sp10g00968
OG0000138	Wa8730a018g001560_P001	Sp06g01076, Sp06g01077
OG0000138	Wa8730a009g003450_P002, Wa8730a009g003450_P001, Wa8730a018g001550_P001	Sp06g01079, Sp06g01105, Sp01g01299
OG0000139	Wa8730a006g003500_P001	Sp06g00878, Sp06g00880, Sp06g00877, Sp01g00889, Sp06g00406
OG0000141	Wa8730a013g002840_P001	Sp14g00426
OG0000141	Wa8730a014g005540_P001	Sp20g00242, Sp10g00316, Sp09g00325
OG0000142	Wa8730a007g001360_P001	Sp16g00118
OG0000142	Wa8730a007g001370_P001, Wa8730a007g007940_P001	Sp04g00149
OG0000142	Wa8730a020g000290_P001	Sp10g00342
OG0000143	Wa8730a002g004090_P001, Wa8730a002g004090_P002	Sp02g00864
OG0000143	Wa8730a014g005460_P001	Sp20g00256, Sp09g00342
OG0000144	Wa8730a004g005320_P001	Sp19g00517
OG0000144	Wa8730a010g003920_P001	Sp05g00641
OG0000144	Wa8730a018g003930_P001	Sp06g00754
OG0000145	Wa8730a001g008390_P001	Sp15g00217, Sp15g00219, Sp15g00216
OG0000145	Wa8730a010g005110_P001	Sp05g00820
OG0000146	Wa8730a014g004740_P001	Sp14g00556, Sp09g00470
OG0000146	Wa8730a009g003340_P001	Sp10g00879
OG0000146	Wa8730a015g002460_P001	Sp11g00777, Sp12g00613
OG0000147	Wa8730a002g001560_P001, Wa8730a002g001700_P001, Wa8730a002g001580_P001, Wa8730a002g001570_P001	Sp02g01039, Sp02g01038, Sp09g00518, Sp09g00519
OG0000148	Wa8730a016g003710_P001	Sp18g00196
OG0000148	Wa8730a014g003660_P001	Sp09g00652, Sp09g00653, Sp09g00655
OG0000149	Wa8730a007g005010_P001, Wa8730a007g005000_P001	Sp04g00566, Sp04g00569
OG0000149	Wa8730a007g005040_P001	Sp04g00564, Sp04g00567
OG0000150	Wa8730a016g001370_P001	Sp02g01102
OG0000150	Wa8730a011g005220_P001	Sp11g00837
OG0000150	Wa8730a015g001970_P001	Sp12g00688
OG0000151	Wa8730a004g001340_P001, Wa8730a004g001330_P001, Wa8730a011g005770_P001	Sp11g00907, Sp11g00906, Sp11g00909
OG0000152	Wa8730a009g000710_P001, Wa8730a001g011150_P001, Wa8730a009g000740_P001, Wa8730a018g000730_P001, Wa8730a002g008100_P001	Sp02g00353
OG0000153	Wa8730a002g003670_P001, Wa8730a002g003650_P001, Wa8730a002g003660_P001, Wa8730a002g003570_P001, Wa8730a002g003680_P001	Sp01g00642
OG0000154	Wa8730a002g000560_P001, Wa8730a005g001830_P001, Wa8730a002g000890_P001, Wa8730a002g000570_P001	Sp02g00974, Sp02g00973
OG0000155	Wa8730a002g002690_P001	Sp13g00068
OG0000156	Wa8730a004g002660_P001	Sp13g00600
OG0000156	Wa8730a016g001100_P001	Sp13g00599, Sp18g00568, Sp18g00569
OG0000157	Wa8730a004g002030_P001	Sp13g00568
OG0000157	Wa8730a005g002760_P001, Wa8730a005g002760_P002	Sp05g00224, Sp08g00919
OG0000158	Wa8730a004g000750_P001, Wa8730a004g000750_P002	Sp13g00400
OG0000158	Wa8730a005g005980_P001	Sp19g00320, Sp08g00420
OG0000159	Wa8730a004g000480_P001	Sp13g00320
OG0000159	Wa8730a005g007530_P001	Sp19g00402, Sp07g00789, Sp08g00223
OG0000160	Wa8730a004g008360_P001	Sp19g00086
OG0000160	Wa8730a005g001210_P001	Sp08g01119
OG0000160	Wa8730a003g008380_P001	Sp03g01296
OG0000161	Wa8730a004g001380_P001	Sp08g00507
OG0000161	Wa8730a005g005420_P004, Wa8730a005g005420_P002, Wa8730a005g005420_P001, Wa8730a005g005420_P003	Sp08g00506
OG0000162	Wa8730a010g002050_P001	Sp05g00393
OG0000162	Wa8730a004g007080_P001, Wa8730a008g004360_P001	Sp08g00488
OG0000163	Wa8730a003g004820_P001, Wa8730a015g002990_P001, Wa8730a005g001620_P001, Wa8730a010g000740_P001	Sp03g00772, Sp07g00128
OG0000164	Wa8730a003g001930_P001	Sp03g00430
OG0000164	Wa8730a009g006270_P001	Sp01g00139
OG0000164	Wa8730a008g001750_P001	Sp07g00214
OG0000165	Wa8730a013g001940_P001	Sp14g00543
OG0000165	Wa8730a007g008300_P001	Sp05g00396, Sp07g00389, Sp04g00068
OG0000166	Wa8730a002g009760_P001, Wa8730a018g002140_P001, Wa8730a012g001820_P001	Sp07g00567, Sp14g00098, Sp02g00126
OG0000167	Wa8730a012g003110_P001	Sp07g00730
OG0000167	Wa8730a014g005070_P001	Sp09g00416
OG0000167	Wa8730a002g003040_P001	Sp13g00114
OG0000168	Wa8730a001g003380_P001	Sp01g00997
OG0000168	Wa8730a012g003520_P001	Sp07g00814
OG0000169	Wa8730a001g001580_P001	Sp01g00721
OG0000169	Wa8730a016g003520_P001	Sp18g00255
OG0000169	Wa8730a012g004140_P001	Sp07g00898
OG0000170	Wa8730a003g006560_P001	Sp03g01015
OG0000170	Wa8730a013g001920_P001, Wa8730a013g001900_P001	Sp07g01047, Sp14g00528
OG0000171	Wa8730a008g003510_P001	Sp16g00534, Sp16g00532, Sp16g00535, Sp16g00531
OG0000172	Wa8730a012g000970_P001	Sp10g00359
OG0000172	Wa8730a018g001210_P001	Sp06g01166
OG0000172	Wa8730a001g006340_P001	Sp01g01389
OG0000173	Wa8730a003g006360_P001	Sp03g00989
OG0000173	Wa8730a001g006770_P001, Wa8730a001g006760_P001, Wa8730a001g006790_P001	Sp01g01460
OG0000174	Wa8730a001g012060_P001	Sp01g01756
OG0000174	Wa8730a014g005410_P001	Sp06g00033, Sp02g00391, Sp09g00348
OG0000175	Wa8730a016g000880_P001	Sp18g00603
OG0000175	Wa8730a001g006120_P001, Wa8730a001g006130_P001	Sp10g00931, Sp01g01360
OG0000176	Wa8730a001g005650_P001, Wa8730a001g005610_P001	Sp01g01263
OG0000176	Wa8730a018g001490_P001	Sp10g00884, Sp06g01057
OG0000177	Wa8730a019g001890_P001	Sp01g01121
OG0000177	Wa8730a009g002670_P001	Sp10g00817, Sp06g01006
OG0000177	Wa8730a014g002400_P001	Sp09g00843
OG0000178	Wa8730a001g003450_P001	Sp01g00984
OG0000178	Wa8730a001g003420_P001	Sp01g00989, Sp01g00985, Sp01g00988
OG0000179	Wa8730a019g001360_P001	Sp06g00231, Sp06g00214, Sp06g00232, Sp06g00218, Sp11g00019, Sp10g00344
OG0000180	Wa8730a006g000630_P001	Sp16g00634
OG0000180	Wa8730a017g002360_P001	Sp20g00247
OG0000180	Wa8730a009g004580_P001	Sp09g00330
OG0000181	Wa8730a002g004780_P001	Sp02g00760
OG0000181	Wa8730a013g003410_P001, Wa8730a017g002670_P001	Sp20g00215, Sp14g00375
OG0000182	Wa8730a017g002750_P001	Sp20g00196
OG0000182	Wa8730a002g005640_P001	Sp02g00665
OG0000183	Wa8730a002g008650_P001	Sp02g00293
OG0000183	Wa8730a001g002640_P001, Wa8730a004g000420_P001, Wa8730a004g000410_P001	Sp20g00072
OG0000184	Wa8730a014g004160_P001	Sp09g00563
OG0000184	Wa8730a019g000880_P001	Sp06g00147
OG0000184	Wa8730a010g002650_P001	Sp05g00420
OG0000185	Wa8730a006g004290_P001	Sp16g00189
OG0000185	Wa8730a014g007260_P001	Sp09g00085
OG0000185	Wa8730a010g000950_P001	Sp05g00186
OG0000186	Wa8730a009g005700_P001, Wa8730a002g008000_P001, Wa8730a002g008010_P001	Sp17g00145
OG0000187	Wa8730a019g003020_P001	Sp06g00526, Sp08g01030
OG0000187	Wa8730a005g001910_P001, Wa8730a002g006100_P001	Sp02g00580
OG0000188	Wa8730a018g001340_P001	Sp06g01141
OG0000188	Wa8730a014g002330_P001	Sp09g00834
OG0000189	Wa8730a012g005240_P001, Wa8730a001g005050_P001, Wa8730a001g005050_P002, Wa8730a016g000240_P001	Sp04g01229, Sp07g01069, Sp18g00706
OG0000190	Wa8730a002g006870_P001	Sp14g00258, Sp02g00528, Sp09g00211
OG0000191	Wa8730a013g003550_P001	Sp14g00330, Sp14g00332, Sp09g00951, Sp09g00253, Sp14g00331
OG0000192	Wa8730a014g004810_P001	Sp09g00461
OG0000192	Wa8730a002g002410_P001	Sp13g00024
OG0000193	Wa8730a002g010380_P001	Sp02g00053
OG0000193	Wa8730a014g004480_P001, Wa8730a014g004530_P001	Sp09g00505, Sp18g00153
OG0000194	Wa8730a014g001450_P001, Wa8730a014g001480_P001, Wa8730a014g001470_P001, Wa8730a014g001390_P001, Wa8730a014g001460_P001	Sp09g00959
OG0000195	Wa8730a015g003010_P001	Sp12g00480
OG0000195	Wa8730a011g004970_P001	Sp11g00736
OG0000195	Wa8730a007g002190_P001	Sp04g00990
OG0000197	Wa8730a015g002410_P003, Wa8730a015g002410_P002, Wa8730a015g002440_P001, Wa8730a015g002410_P001, Wa8730a015g002450_P001, Wa8730a015g002450_P002, Wa8730a015g002430_P001	Sp12g00664
OG0000198	Wa8730a015g005110_P001, Wa8730a005g004560_P001	Sp12g00151, Sp12g00130, Sp11g00648, Sp12g00149
OG0000199	Wa8730a015g001570_P001, Wa8730a010g006380_P001, Wa8730a016g002750_P001	Sp18g00339, Sp18g00334, Sp18g00330
OG0000200	Wa8730a020g001680_P001, Wa8730a020g001570_P001, Wa8730a020g001560_P001, Wa8730a016g004070_P001	Sp18g00149
OG0000201	Wa8730a004g004950_P001, Wa8730a004g004940_P001, Wa8730a004g004920_P001, Wa8730a004g004930_P001, Wa8730a002g000090_P001	Sp02g01289
OG0000202	Wa8730a001g002080_P001, Wa8730a001g002100_P001, Wa8730a001g002070_P001, Wa8730a001g002090_P001, Wa8730a001g002060_P001, Wa8730a001g001980_P001, Wa8730a001g002000_P001, Wa8730a001g001970_P001	Sp02g01110, Sp02g00938
OG0000204	Wa8730a009g002990_P001	Sp13g00940
OG0000204	Wa8730a019g003400_P001, Wa8730a013g002370_P001	Sp02g00941
OG0000206	Wa8730a004g005120_P001	Sp08g00266, Sp17g00542, Sp17g00540, Sp13g00893
OG0000207	Wa8730a010g000400_P001	Sp08g01197
OG0000207	Wa8730a005g003190_P001	Sp03g00842, Sp05g00248, Sp13g00539
OG0000208	Wa8730a005g005520_P001, Wa8730a005g005500_P001	Sp08g00492, Sp13g00434
OG0000209	Wa8730a005g002260_P001	Sp08g00987
OG0000209	Wa8730a005g006990_P001	Sp08g00355, Sp08g00289
OG0000210	Wa8730a009g003640_P001, Wa8730a012g000050_P001	Sp10g00607, Sp07g00376, Sp15g00264, Sp04g00025
OG0000211	Wa8730a017g000030_P001	Sp07g00995
OG0000211	Wa8730a014g003560_P001	Sp11g00088, Sp09g00695
OG0000212	Wa8730a001g010740_P001	Sp01g01564
OG0000212	Wa8730a002g001410_P001	Sp02g01015
OG0000213	Wa8730a019g000180_P001	Sp06g00029
OG0000213	Wa8730a001g012090_P001	Sp01g01759
OG0000214	Wa8730a009g004620_P001, Wa8730a018g001990_P001	Sp01g01322, Sp06g01234, Sp01g01319
OG0000215	Wa8730a001g005920_P001, Wa8730a019g001430_P001	Sp06g01090, Sp01g01309, Sp06g00250
OG0000216	Wa8730a002g004600_P001	Sp01g01249
OG0000216	Wa8730a001g002840_P001	Sp01g00926
OG0000217	Wa8730a003g002860_P001, Wa8730a009g006490_P001	Sp01g00120
OG0000217	Wa8730a014g001230_P001	Sp01g01230
OG0000218	Wa8730a019g001780_P001	Sp06g00287
OG0000218	Wa8730a001g005090_P002, Wa8730a001g005090_P001	Sp01g01195
OG0000220	Wa8730a001g002700_P001	Sp01g00834
OG0000220	Wa8730a009g002280_P001	Sp06g00441, Sp10g00708
OG0000221	Wa8730a001g002510_P001	Sp01g00805
OG0000221	Wa8730a019g003810_P001	Sp06g00647
OG0000221	Wa8730a004g005340_P001	Sp19g00510
OG0000222	Wa8730a014g002650_P001	Sp01g00703, Sp01g00625, Sp01g00627, Sp01g00674
OG0000223	Wa8730a001g009380_P001	Sp15g00313
OG0000223	Wa8730a010g004840_P001	Sp05g00776
OG0000223	Wa8730a001g001160_P001	Sp01g00638
OG0000224	Wa8730a019g003380_P001	Sp01g00581, Sp06g00582
OG0000224	Wa8730a018g003460_P001	Sp06g00672, Sp10g00574
OG0000225	Wa8730a009g006230_P001	Sp01g00147
OG0000225	Wa8730a019g001480_P001	Sp06g01089, Sp06g00255
OG0000226	Wa8730a009g002010_P001	Sp10g00665
OG0000226	Wa8730a004g001600_P001	Sp13g00436, Sp05g00368
OG0000227	Wa8730a018g002410_P001	Sp06g00922
OG0000227	Wa8730a005g003730_P001, Wa8730a001g011920_P001, Wa8730a017g003770_P001	Sp16g00599
OG0000228	Wa8730a014g006750_P001	Sp02g00364
OG0000229	Wa8730a002g004680_P001, Wa8730a014g005710_P001	Sp02g00782, Sp02g00780, Sp09g00305
OG0000230	Wa8730a014g002540_P001, Wa8730a014g002620_P001, Wa8730a014g002530_P001, Wa8730a014g002550_P001, Wa8730a014g002560_P001	Sp09g00785
OG0000231	Wa8730a019g001450_P001, Wa8730a012g001190_P001, Wa8730a003g007570_P001	Sp04g01021
OG0000232	Wa8730a013g002190_P001	Sp14g00577
OG0000232	Wa8730a005g002660_P001, Wa8730a004g007850_P001	Sp19g00153
OG0000233	Wa8730a013g005770_P001, Wa8730a013g005790_P001, Wa8730a013g005780_P001	Sp14g00056, Sp14g00057
OG0000234	Wa8730a008g004510_P001, Wa8730a008g004500_P001	Sp03g00665
OG0000235	Wa8730a015g000870_P001	Sp12g00856
OG0000235	Wa8730a011g005930_P001	Sp17g00272, Sp11g00933
OG0000236	Wa8730a008g003000_P001	Sp17g00240
OG0000236	Wa8730a008g004110_P001, Wa8730a008g004100_P001	Sp17g00241
OG0000237	Wa8730a001g010050_P001	Sp15g00432
OG0000238	Wa8730a006g003210_P001, Wa8730a006g003430_P001, Wa8730a006g003380_P001	Sp16g00294
OG0000239	Wa8730a011g000940_P001	Sp11g00143
OG0000239	Wa8730a001g007640_P001	Sp12g00797, Sp15g00069
OG0000240	Wa8730a010g006390_P001, Wa8730a016g002690_P001, Wa8730a016g002730_P001	Sp18g00332, Sp18g00338
OG0000241	Wa8730a012g004850_P001, Wa8730a010g000860_P001, Wa8730a010g000850_P001, Wa8730a010g000840_P001	Sp11g00876, Sp11g00878
OG0000243	Wa8730a003g005820_P001	Sp03g00875
OG0000243	Wa8730a001g000910_P001	Sp03g00866, Sp03g00873
OG0000244	Wa8730a003g004750_P001, Wa8730a003g004640_P001	Sp03g00754, Sp03g00752, Sp03g00755
OG0000245	Wa8730a006g004970_P001, Wa8730a006g004950_P001, Wa8730a006g004940_P001, Wa8730a006g004960_P001, Wa8730a003g004430_P001	Sp03g00715, Sp03g00713
OG0000246	Wa8730a002g007590_P001, Wa8730a019g000510_P001	Sp06g00093, Sp06g00081, Sp02g00436
OG0000247	Wa8730a002g002940_P001, Wa8730a002g003010_P001, Wa8730a002g002930_P001, Wa8730a002g002920_P001	Sp13g00106
OG0000248	Wa8730a016g003840_P001, Wa8730a016g003880_P001, Wa8730a016g003830_P001	Sp18g00184
OG0000250	Wa8730a005g008200_P001	Sp08g00130
OG0000250	Wa8730a004g005160_P001, Wa8730a002g000410_P001	Sp02g01231
OG0000251	Wa8730a004g003440_P001	Sp20g00079, Sp02g00398
OG0000252	Wa8730a010g005820_P001	Sp05g00919, Sp13g00601, Sp08g01002
OG0000253	Wa8730a004g007950_P001	Sp19g00140
OG0000253	Wa8730a004g002620_P001	Sp13g00585, Sp13g00591, Sp13g00584
OG0000254	Wa8730a004g002290_P001	Sp13g00553
OG0000254	Wa8730a005g002880_P001, Wa8730a005g002880_P002	Sp08g00893
OG0000255	Wa8730a013g004790_P001, Wa8730a014g006510_P001, Wa8730a005g000850_P001	Sp08g00774, Sp13g00518
OG0000256	Wa8730a004g000650_P001	Sp13g00407
OG0000256	Wa8730a010g002580_P001	Sp05g00405, Sp05g00404
OG0000257	Wa8730a004g000840_P001, Wa8730a005g006150_P001	Sp13g00392
OG0000257	Wa8730a004g006630_P001	Sp19g00321
OG0000258	Wa8730a017g004060_P001	Sp13g00230
OG0000258	Wa8730a005g008460_P001	Sp19g00466, Sp08g00079
OG0000259	Wa8730a017g004390_P001, Wa8730a017g004380_P001	Sp08g00075, Sp13g00219, Sp13g00218
OG0000260	Wa8730a007g000800_P001	Sp08g01177
OG0000260	Wa8730a002g005780_P001	Sp14g00324
OG0000261	Wa8730a005g000930_P001	Sp08g01159, Sp08g01160
OG0000261	Wa8730a005g000920_P001	Sp08g01158
OG0000262	Wa8730a005g001130_P001, Wa8730a005g001130_P002	Sp08g01136
OG0000262	Wa8730a005g001120_P001	Sp10g00468
OG0000263	Wa8730a006g005620_P001	Sp04g01277
OG0000263	Wa8730a005g001930_P001, Wa8730a005g001960_P001	Sp08g01042
OG0000264	Wa8730a005g002770_P001	Sp08g00921
OG0000267	Wa8730a004g007320_P001	Sp19g00241
OG0000267	Wa8730a003g000710_P001	Sp08g00659, Sp03g00142
OG0000268	Wa8730a005g005660_P001	Sp08g00468
OG0000269	Wa8730a005g006050_P001, Wa8730a005g005730_P001, Wa8730a005g006110_P001, Wa8730a005g006010_P001	Sp08g00404
OG0000270	Wa8730a010g002730_P001	Sp05g00458, Sp08g00369
OG0000271	Wa8730a015g005290_P002, Wa8730a015g005290_P001	Sp12g00215
OG0000271	Wa8730a005g006500_P001	Sp08g00364
OG0000272	Wa8730a010g001790_P001	Sp05g00311
OG0000272	Wa8730a005g006780_P001	Sp08g00322
OG0000273	Wa8730a018g000580_P001	Sp06g01242
OG0000273	Wa8730a001g011170_P001, Wa8730a001g011180_P001	Sp01g01609
OG0000274	Wa8730a009g000730_P001	Sp10g01017, Sp01g01602, Sp14g00039, Sp11g00538
OG0000275	Wa8730a004g005840_P001, Wa8730a004g005830_P001	Sp19g00425, Sp08g00188
OG0000276	Wa8730a002g004940_P001	Sp02g00744
OG0000276	Wa8730a003g006900_P001	Sp07g00022, Sp03g01196
OG0000277	Wa8730a008g000700_P001	Sp07g00107
OG0000277	Wa8730a006g005420_P001, Wa8730a014g002020_P001	Sp09g00874
OG0000278	Wa8730a014g001660_P001	Sp09g00933
OG0000278	Wa8730a003g004560_P001	Sp07g00134, Sp03g00729
OG0000279	Wa8730a012g002250_P001	Sp07g00623, Sp04g00786
OG0000279	Wa8730a020g001660_P001	Sp10g00253
OG0000280	Wa8730a016g003500_P001	Sp18g00251
OG0000280	Wa8730a012g004080_P001	Sp01g01130, Sp07g00895
OG0000281	Wa8730a012g004900_P001	Sp07g01018
OG0000281	Wa8730a012g004910_P001	Sp07g01019, Sp07g01016
OG0000282	Wa8730a018g000910_P001	Sp06g01208
OG0000282	Wa8730a009g000940_P001	Sp10g00988, Sp01g01529
OG0000283	Wa8730a001g011030_P001, Wa8730a001g011020_P001	Sp10g00356, Sp01g01585, Sp10g01010
OG0000284	Wa8730a001g005020_P001	Sp01g01186, Sp01g01188
OG0000284	Wa8730a016g000250_P001	Sp18g00704
OG0000285	Wa8730a001g004160_P001, Wa8730a017g002170_P001, Wa8730a002g006740_P001	Sp01g01069, Sp02g00549
OG0000286	Wa8730a009g002360_P001, Wa8730a018g003100_P001	Sp06g00903, Sp01g00899, Sp10g00740
OG0000287	Wa8730a001g002180_P001, Wa8730a001g002020_P001, Wa8730a001g002190_P001, Wa8730a001g002160_P001, Wa8730a001g002010_P001	Sp01g00792
OG0000288	Wa8730a001g001730_P002, Wa8730a001g001730_P001	Sp01g00711
OG0000288	Wa8730a018g003580_P001	Sp06g00684
OG0000289	Wa8730a009g005130_P001	Sp03g01374
OG0000289	Wa8730a014g000260_P001, Wa8730a003g008760_P001	Sp01g00380
OG0000290	Wa8730a017g002780_P001, Wa8730a013g005960_P001	Sp14g00341, Sp01g00114, Sp20g00200
OG0000291	Wa8730a020g001310_P001	Sp10g00282, Sp10g00286
OG0000291	Wa8730a009g006510_P001	Sp01g00107
OG0000292	Wa8730a003g001430_P001	Sp03g00277
OG0000292	Wa8730a009g006620_P001, Wa8730a013g003430_P001	Sp01g00097
OG0000293	Wa8730a009g006950_P002, Wa8730a009g006950_P001, Wa8730a009g006940_P002, Wa8730a009g006940_P001	Sp01g00052
OG0000294	Wa8730a009g003700_P001	Sp10g00593
OG0000294	Wa8730a020g002940_P001	Sp10g00066
OG0000295	Wa8730a007g008030_P001, Wa8730a020g002770_P001, Wa8730a020g002760_P001	Sp10g00096, Sp10g00095
OG0000296	Wa8730a020g002300_P001, Wa8730a020g002300_P002	Sp10g00197
OG0000296	Wa8730a007g004680_P001	Sp04g00612
OG0000297	Wa8730a020g000600_P001	Sp10g00371
OG0000297	Wa8730a016g002890_P001	Sp18g00309, Sp18g00685
OG0000298	Wa8730a020g000990_P001	Sp10g00440
OG0000299	Wa8730a009g001740_P001	Sp10g00635, Sp10g00640, Sp10g00636, Sp10g00642, Sp10g00654
OG0000300	Wa8730a019g002230_P001, Wa8730a016g003080_P001	Sp18g00286, Sp10g00779, Sp06g00364
OG0000301	Wa8730a017g000890_P001	Sp20g00472
OG0000301	Wa8730a011g002660_P001, Wa8730a011g002660_P002	Sp11g00409
OG0000302	Wa8730a017g001090_P001	Sp20g00423
OG0000302	Wa8730a013g001230_P001	Sp02g01135, Sp14g00629
OG0000303	Wa8730a013g001720_P001	Sp14g00525
OG0000303	Wa8730a013g001710_P001	Sp20g00376
OG0000304	Wa8730a017g002050_P001	Sp20g00289
OG0000304	Wa8730a002g003340_P001	Sp09g00398, Sp13g00168
OG0000305	Wa8730a002g005710_P001	Sp02g00653
OG0000305	Wa8730a017g002920_P001	Sp13g00086, Sp13g00085, Sp20g00185
OG0000306	Wa8730a004g005570_P001, Wa8730a004g005560_P001, Wa8730a004g005550_P001	Sp19g00464, Sp05g00600
OG0000307	Wa8730a016g002400_P001, Wa8730a016g002390_P001	Sp18g00396, Sp04g01398, Sp05g00732
OG0000308	Wa8730a001g009480_P001	Sp15g00321
OG0000308	Wa8730a010g004600_P001	Sp12g00332, Sp05g00760
OG0000309	Wa8730a010g005310_P001	Sp05g00846, Sp05g00847
OG0000309	Wa8730a010g005300_P001	Sp05g00849, Sp05g00850
OG0000310	Wa8730a015g001390_P001, Wa8730a010g006450_P001	Sp05g00969
OG0000311	Wa8730a011g004830_P001, Wa8730a020g000180_P001	Sp12g00152, Sp06g00600, Sp06g00602, Sp06g00603
OG0000312	Wa8730a019g002370_P001, Wa8730a019g002340_P001, Wa8730a019g002360_P001, Wa8730a019g002350_P001	Sp06g00421
OG0000313	Wa8730a019g000910_P001	Sp06g00153
OG0000313	Wa8730a002g001850_P001	Sp02g01075, Sp02g01076
OG0000314	Wa8730a018g002380_P001, Wa8730a018g002390_P001, Wa8730a018g002470_P001	Sp06g00913, Sp06g00912
OG0000315	Wa8730a016g000030_P001	Sp03g01051, Sp18g00758
OG0000315	Wa8730a009g004200_P001, Wa8730a019g003700_P001	Sp06g00627
OG0000316	Wa8730a014g002240_P001	Sp09g00820
OG0000316	Wa8730a005g007100_P001, Wa8730a004g006160_P001	Sp19g00371
OG0000317	Wa8730a011g002190_P001	Sp11g00347
OG0000317	Wa8730a013g000870_P001, Wa8730a014g003790_P001	Sp09g00627
OG0000318	Wa8730a014g001750_P002, Wa8730a014g001750_P003, Wa8730a014g001750_P001	Sp09g00914
OG0000318	Wa8730a003g004880_P001	Sp03g00769
OG0000319	Wa8730a007g007910_P001	Sp04g00185
OG0000319	Wa8730a007g006710_P002, Wa8730a007g006710_P001	Sp04g00184, Sp04g00348
OG0000320	Wa8730a010g005190_P001, Wa8730a010g004740_P001, Wa8730a010g004730_P001, Wa8730a010g004750_P001	Sp05g00827
OG0000322	Wa8730a011g003440_P001	Sp11g00500
OG0000322	Wa8730a018g001870_P001	Sp17g00017, Sp14g00334
OG0000324	Wa8730a002g000680_P001	Sp02g01200
OG0000324	Wa8730a008g004330_P001	Sp02g00880, Sp17g00263
OG0000325	Wa8730a007g000520_P005, Wa8730a007g000520_P003, Wa8730a007g000520_P004, Wa8730a007g000520_P002, Wa8730a007g000520_P001	Sp16g00093
OG0000326	Wa8730a002g003890_P001	Sp02g00887, Sp16g00097
OG0000326	Wa8730a005g003390_P001, Wa8730a005g003360_P001	Sp08g00790
OG0000327	Wa8730a015g004580_P001	Sp15g00358, Sp12g00267
OG0000327	Wa8730a001g009590_P001	Sp15g00357, Sp12g00268
OG0000328	Wa8730a016g003590_P001, Wa8730a015g004010_P001	Sp12g00413
OG0000329	Wa8730a011g001690_P001, Wa8730a011g001670_P001	Sp11g00245
OG0000329	Wa8730a015g002820_P001	Sp12g00598
OG0000330	Wa8730a015g005990_P001, Wa8730a015g006180_P001	Sp12g00010, Sp15g00461
OG0000331	Wa8730a011g005160_P002, Wa8730a011g005160_P001	Sp11g00778
OG0000331	Wa8730a001g008930_P001	Sp15g00155
OG0000332	Wa8730a011g004000_P001, Wa8730a011g004020_P001, Wa8730a011g004030_P001	Sp11g00594, Sp11g00592
OG0000333	Wa8730a002g010160_P001, Wa8730a002g010170_P001, Wa8730a002g009690_P001, Wa8730a002g010140_P001	Sp02g00082
OG0000334	Wa8730a002g009960_P001	Sp02g00248
OG0000334	Wa8730a002g010080_P002, Wa8730a002g010080_P001	Sp02g00083
OG0000335	Wa8730a002g002060_P001	Sp02g00965
OG0000335	Wa8730a002g001390_P002	Sp02g01014
OG0000336	Wa8730a001g009290_P003, Wa8730a001g009290_P002, Wa8730a001g009290_P001, Wa8730a001g009300_P002, Wa8730a001g009300_P001	Sp15g00296, Sp15g00295
OG0000341	Wa8730a007g000740_P001	Sp15g00001
OG0000342	Wa8730a004g005100_P001	Sp13g00897
OG0000343	Wa8730a004g003880_P001	Sp13g00743, Sp13g00740
OG0000344	Wa8730a005g006860_P001	Sp08g00318
OG0000344	Wa8730a016g004090_P001	Sp13g00364, Sp18g00182
OG0000345	Wa8730a004g001080_P001	Sp13g00352
OG0000345	Wa8730a005g006900_P001	Sp19g00363, Sp08g00306
OG0000346	Wa8730a004g005300_P001	Sp19g00514
OG0000346	Wa8730a015g005420_P001, Wa8730a017g004700_P001	Sp13g00172
OG0000347	Wa8730a020g002960_P001	Sp10g00059
OG0000348	Wa8730a014g005360_P001, Wa8730a014g005320_P001, Wa8730a014g005370_P001, Wa8730a014g005370_P002	Sp08g01225
OG0000349	Wa8730a004g008540_P001, Wa8730a005g001000_P001	Sp08g01146, Sp07g00050, Sp19g00068
OG0000350	Wa8730a010g000220_P001, Wa8730a005g001150_P001	Sp05g00038, Sp08g01130
OG0000351	Wa8730a005g002070_P001	Sp08g00995
