Orthogroup	wa8730.asm201904v2.ann1.proteins	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func
OG0000040	Wa8730a006g000010_P001	wa7733.asm1v1.ann1.run1_012527_1
OG0000040	Wa8730a005g001640_P001, Wa8730a005g001650_P001	wa7733.asm1v1.ann1.run1_009155_1
OG0000041	Wa8730a014g002840_P001	wa7733.asm1v1.ann1.run1_004129_1
OG0000041	Wa8730a018g000980_P001	wa7733.asm1v1.ann1.run1_012056_1
OG0000041	Wa8730a013g003540_P001	wa7733.asm1v1.ann1.run1_000400_1
OG0000041	Wa8730a020g001380_P001	wa7733.asm1v1.ann1.run1_003044_1
OG0000041	Wa8730a001g003070_P001	wa7733.asm1v1.ann1.run1_009052_1
OG0000041	Wa8730a009g000990_P001	wa7733.asm1v1.ann1.run1_004916_1
OG0000041	Wa8730a001g010440_P001	wa7733.asm1v1.ann1.run1_001273_1
OG0000042	Wa8730a013g000800_P001	wa7733.asm1v1.ann1.run1_007655_1
OG0000042	Wa8730a005g005460_P001	wa7733.asm1v1.ann1.run1_006267_1
OG0000042	Wa8730a010g002090_P001	wa7733.asm1v1.ann1.run1_007282_1
OG0000042	Wa8730a006g006750_P001	wa7733.asm1v1.ann1.run1_003366_1
OG0000042	Wa8730a014g003850_P001	wa7733.asm1v1.ann1.run1_007433_1
OG0000043	Wa8730a015g005960_P001	wa7733.asm1v1.ann1.run1_011531_1
OG0000043	Wa8730a017g000300_P001	wa7733.asm1v1.ann1.run1_011532_1, wa7733.asm1v1.ann1.run1_013788_1
OG0000044	Wa8730a020g000530_P001	wa7733.asm1v1.ann1.run1_008569_1
OG0000044	Wa8730a014g002630_P001	wa7733.asm1v1.ann1.run1_004137_1, wa7733.asm1v1.ann1.run1_004135_1
OG0000044	Wa8730a014g002640_P001	wa7733.asm1v1.ann1.run1_004136_1
OG0000044	Wa8730a014g000580_P001	wa7733.asm1v1.ann1.run1_011632_1
OG0000044	Wa8730a001g008230_P001	wa7733.asm1v1.ann1.run1_005716_1
OG0000045	Wa8730a011g002680_P001	wa7733.asm1v1.ann1.run1_014609_1
OG0000045	Wa8730a011g002670_P001	wa7733.asm1v1.ann1.run1_014709_1
OG0000045	Wa8730a013g000990_P001	wa7733.asm1v1.ann1.run1_009677_1
OG0000045	Wa8730a013g000980_P001	wa7733.asm1v1.ann1.run1_009676_1
OG0000045	Wa8730a013g000970_P001	wa7733.asm1v1.ann1.run1_009675_1
OG0000045	Wa8730a013g001050_P001	wa7733.asm1v1.ann1.run1_013595_1
OG0000046	Wa8730a011g003090_P001	wa7733.asm1v1.ann1.run1_000201_1
OG0000046	Wa8730a011g003060_P001	wa7733.asm1v1.ann1.run1_000205_1
OG0000047	Wa8730a001g007750_P001	wa7733.asm1v1.ann1.run1_004889_1, wa7733.asm1v1.ann1.run1_001058_1
OG0000047	Wa8730a002g005930_P001	wa7733.asm1v1.ann1.run1_011178_1
OG0000047	Wa8730a015g001520_P001, Wa8730a009g000650_P001, Wa8730a015g001620_P001, Wa8730a010g006310_P001	wa7733.asm1v1.ann1.run1_007871_1, wa7733.asm1v1.ann1.run1_012404_1
OG0000048	Wa8730a013g001160_P001	wa7733.asm1v1.ann1.run1_009683_1
OG0000048	Wa8730a013g000090_P001	wa7733.asm1v1.ann1.run1_015104_1
OG0000048	Wa8730a017g001420_P001	wa7733.asm1v1.ann1.run1_006116_1
OG0000048	Wa8730a020g000240_P001	wa7733.asm1v1.ann1.run1_007737_1
OG0000049	Wa8730a008g002380_P001	wa7733.asm1v1.ann1.run1_013458_1
OG0000049	Wa8730a008g002350_P001	wa7733.asm1v1.ann1.run1_005048_1
OG0000050	Wa8730a009g000010_P001	wa7733.asm1v1.ann1.run1_006342_1
OG0000050	Wa8730a017g002540_P001	wa7733.asm1v1.ann1.run1_008273_1
OG0000050	Wa8730a013g005950_P001	wa7733.asm1v1.ann1.run1_009634_1
OG0000050	Wa8730a002g010460_P001	wa7733.asm1v1.ann1.run1_007664_1
OG0000051	Wa8730a001g008950_P001	wa7733.asm1v1.ann1.run1_012788_1
OG0000051	Wa8730a011g001300_P001	wa7733.asm1v1.ann1.run1_013078_1
OG0000051	Wa8730a009g002780_P001	wa7733.asm1v1.ann1.run1_009561_1
OG0000051	Wa8730a011g000990_P001	wa7733.asm1v1.ann1.run1_011922_1
OG0000052	Wa8730a010g005510_P001	wa7733.asm1v1.ann1.run1_008200_1
OG0000052	Wa8730a010g005930_P001	wa7733.asm1v1.ann1.run1_010885_1
OG0000052	Wa8730a010g005490_P001	wa7733.asm1v1.ann1.run1_012671_1
OG0000052	Wa8730a010g005480_P001	wa7733.asm1v1.ann1.run1_012672_1
OG0000053	Wa8730a008g004670_P001	wa7733.asm1v1.ann1.run1_009429_1
OG0000053	Wa8730a008g004660_P001	wa7733.asm1v1.ann1.run1_009430_1
OG0000054	Wa8730a010g003370_P001, Wa8730a010g003420_P001, Wa8730a010g003880_P001	wa7733.asm1v1.ann1.run1_014426_1, wa7733.asm1v1.ann1.run1_010558_1
OG0000054	Wa8730a003g002590_P001	wa7733.asm1v1.ann1.run1_010559_1
OG0000054	Wa8730a003g003470_P001	wa7733.asm1v1.ann1.run1_010560_1
OG0000055	Wa8730a013g000680_P001	wa7733.asm1v1.ann1.run1_007639_1
OG0000055	Wa8730a016g000290_P001	wa7733.asm1v1.ann1.run1_003941_1
OG0000055	Wa8730a012g002310_P001	wa7733.asm1v1.ann1.run1_011480_1
OG0000055	Wa8730a005g000540_P001	wa7733.asm1v1.ann1.run1_002822_1
OG0000056	Wa8730a006g001100_P001	wa7733.asm1v1.ann1.run1_013801_1
OG0000056	Wa8730a006g001110_P002, Wa8730a006g001110_P001	wa7733.asm1v1.ann1.run1_006200_1
OG0000056	Wa8730a006g000980_P001	wa7733.asm1v1.ann1.run1_006190_1
OG0000056	Wa8730a006g001190_P001	wa7733.asm1v1.ann1.run1_014815_1
OG0000056	Wa8730a006g000970_P001, Wa8730a006g001180_P001	wa7733.asm1v1.ann1.run1_006206_1
OG0000057	Wa8730a009g004270_P001	wa7733.asm1v1.ann1.run1_006449_1
OG0000057	Wa8730a009g004290_P001	wa7733.asm1v1.ann1.run1_006451_1
OG0000057	Wa8730a009g004260_P001	wa7733.asm1v1.ann1.run1_006448_1
OG0000057	Wa8730a009g004310_P001	wa7733.asm1v1.ann1.run1_006453_1
OG0000057	Wa8730a006g007010_P001	wa7733.asm1v1.ann1.run1_004395_1
OG0000057	Wa8730a006g007000_P001	wa7733.asm1v1.ann1.run1_004394_1
OG0000057	Wa8730a011g000440_P001	wa7733.asm1v1.ann1.run1_007198_1
OG0000058	Wa8730a003g005250_P001	wa7733.asm1v1.ann1.run1_013875_1
OG0000058	Wa8730a005g008940_P001	wa7733.asm1v1.ann1.run1_014002_1, wa7733.asm1v1.ann1.run1_007907_1
OG0000058	Wa8730a003g000690_P001	wa7733.asm1v1.ann1.run1_004635_1
OG0000059	Wa8730a015g002590_P001	wa7733.asm1v1.ann1.run1_006360_1
OG0000059	Wa8730a001g011820_P001	wa7733.asm1v1.ann1.run1_009583_1
OG0000059	Wa8730a002g002480_P001	wa7733.asm1v1.ann1.run1_001564_1
OG0000059	Wa8730a001g001320_P001	wa7733.asm1v1.ann1.run1_002648_1
OG0000060	Wa8730a001g007820_P001	wa7733.asm1v1.ann1.run1_013525_1
OG0000060	Wa8730a015g001060_P001	wa7733.asm1v1.ann1.run1_010734_1
OG0000060	Wa8730a007g001010_P001	wa7733.asm1v1.ann1.run1_008032_1
OG0000060	Wa8730a003g005070_P001	wa7733.asm1v1.ann1.run1_006691_1
OG0000061	Wa8730a007g005910_P001, Wa8730a004g000530_P001, Wa8730a004g000770_P001, Wa8730a017g003980_P001, Wa8730a004g000700_P001, Wa8730a005g007220_P001, Wa8730a002g006380_P001, Wa8730a017g004000_P001, Wa8730a017g003930_P001, Wa8730a017g003990_P001, Wa8730a017g003910_P001, Wa8730a017g003860_P001, Wa8730a004g000790_P001, Wa8730a004g000780_P001, Wa8730a007g005890_P001, Wa8730a007g005920_P001, Wa8730a004g000520_P001, Wa8730a004g000540_P001	wa7733.asm1v1.ann1.run1_013993_1
OG0000062	Wa8730a002g010310_P001	wa7733.asm1v1.ann1.run1_008121_1
OG0000062	Wa8730a001g006530_P001	wa7733.asm1v1.ann1.run1_002975_1
OG0000062	Wa8730a019g001190_P001	wa7733.asm1v1.ann1.run1_005934_1
OG0000062	Wa8730a008g003370_P001	wa7733.asm1v1.ann1.run1_009938_1
OG0000062	Wa8730a004g004070_P001	wa7733.asm1v1.ann1.run1_009395_1
OG0000063	Wa8730a017g004300_P001, Wa8730a017g004300_P002	wa7733.asm1v1.ann1.run1_006064_1
OG0000063	Wa8730a013g002710_P001	wa7733.asm1v1.ann1.run1_010155_1
OG0000063	Wa8730a013g002730_P001	wa7733.asm1v1.ann1.run1_010156_1
OG0000065	Wa8730a006g002860_P001	wa7733.asm1v1.ann1.run1_008506_1
OG0000065	Wa8730a006g002850_P001	wa7733.asm1v1.ann1.run1_014352_1, wa7733.asm1v1.ann1.run1_014353_1
OG0000065	Wa8730a006g002840_P001	wa7733.asm1v1.ann1.run1_014351_1
OG0000065	Wa8730a006g002830_P001	wa7733.asm1v1.ann1.run1_014350_1
OG0000065	Wa8730a006g002810_P001	wa7733.asm1v1.ann1.run1_008507_1
OG0000065	Wa8730a006g002820_P001	wa7733.asm1v1.ann1.run1_014349_1
OG0000065	Wa8730a006g002800_P001	wa7733.asm1v1.ann1.run1_008508_1
OG0000066	Wa8730a008g001160_P001	wa7733.asm1v1.ann1.run1_010180_1
OG0000066	Wa8730a003g001370_P001	wa7733.asm1v1.ann1.run1_007364_1
OG0000066	Wa8730a014g001720_P001	wa7733.asm1v1.ann1.run1_000930_1
OG0000067	Wa8730a001g003960_P001	wa7733.asm1v1.ann1.run1_001593_1
OG0000067	Wa8730a009g002790_P001	wa7733.asm1v1.ann1.run1_009560_1
OG0000067	Wa8730a002g007610_P001	wa7733.asm1v1.ann1.run1_001416_1
OG0000067	Wa8730a015g004680_P001	wa7733.asm1v1.ann1.run1_011705_1
OG0000068	Wa8730a003g007250_P001	wa7733.asm1v1.ann1.run1_015152_1
OG0000068	Wa8730a005g001220_P001	wa7733.asm1v1.ann1.run1_013016_1
OG0000068	Wa8730a009g006530_P001	wa7733.asm1v1.ann1.run1_006677_1
OG0000069	Wa8730a013g000220_P001	wa7733.asm1v1.ann1.run1_009728_1
OG0000069	Wa8730a017g000100_P001	wa7733.asm1v1.ann1.run1_008549_1
OG0000069	Wa8730a014g001120_P001	wa7733.asm1v1.ann1.run1_012725_1
OG0000069	Wa8730a017g000090_P001	wa7733.asm1v1.ann1.run1_008548_1
OG0000069	Wa8730a014g001140_P001	wa7733.asm1v1.ann1.run1_012723_1
OG0000069	Wa8730a017g000130_P001	wa7733.asm1v1.ann1.run1_008552_1
OG0000069	Wa8730a017g000080_P001	wa7733.asm1v1.ann1.run1_008547_1
OG0000070	Wa8730a006g004560_P001	wa7733.asm1v1.ann1.run1_009913_1
OG0000070	Wa8730a003g006570_P001	wa7733.asm1v1.ann1.run1_001875_1
OG0000070	Wa8730a019g000220_P001	wa7733.asm1v1.ann1.run1_015202_1, wa7733.asm1v1.ann1.run1_014945_1, wa7733.asm1v1.ann1.run1_015065_1, wa7733.asm1v1.ann1.run1_011405_1, wa7733.asm1v1.ann1.run1_011403_1, wa7733.asm1v1.ann1.run1_014491_1, wa7733.asm1v1.ann1.run1_011401_1, wa7733.asm1v1.ann1.run1_015135_1, wa7733.asm1v1.ann1.run1_011400_1, wa7733.asm1v1.ann1.run1_014944_1, wa7733.asm1v1.ann1.run1_015066_1
OG0000071	Wa8730a013g003620_P002, Wa8730a013g003620_P003	wa7733.asm1v1.ann1.run1_000508_1, wa7733.asm1v1.ann1.run1_011434_1
OG0000071	Wa8730a013g003620_P001	wa7733.asm1v1.ann1.run1_000408_1
OG0000071	Wa8730a013g004700_P001, Wa8730a013g004690_P001	wa7733.asm1v1.ann1.run1_000509_1
OG0000071	Wa8730a013g004710_P001	wa7733.asm1v1.ann1.run1_000510_1
OG0000072	Wa8730a007g009000_P001, Wa8730a007g009000_P002	wa7733.asm1v1.ann1.run1_004062_1
OG0000072	Wa8730a011g000210_P001	wa7733.asm1v1.ann1.run1_011055_1
OG0000073	Wa8730a019g001900_P001	wa7733.asm1v1.ann1.run1_006876_1
OG0000074	Wa8730a002g005090_P001	wa7733.asm1v1.ann1.run1_011498_1
OG0000074	Wa8730a002g005100_P001	wa7733.asm1v1.ann1.run1_011497_1
OG0000074	Wa8730a002g005080_P001	wa7733.asm1v1.ann1.run1_015102_1
OG0000074	Wa8730a002g005070_P001	wa7733.asm1v1.ann1.run1_011499_1
OG0000074	Wa8730a002g004860_P001	wa7733.asm1v1.ann1.run1_015008_1
OG0000074	Wa8730a002g004420_P001, Wa8730a002g004430_P001	wa7733.asm1v1.ann1.run1_002292_1
OG0000075	Wa8730a018g001000_P001	wa7733.asm1v1.ann1.run1_012058_1
OG0000075	Wa8730a018g000820_P001	wa7733.asm1v1.ann1.run1_013891_1
OG0000075	Wa8730a015g000460_P001	wa7733.asm1v1.ann1.run1_002554_1
OG0000076	Wa8730a016g001830_P001	wa7733.asm1v1.ann1.run1_009878_1
OG0000076	Wa8730a012g001000_P001	wa7733.asm1v1.ann1.run1_010277_1
OG0000076	Wa8730a012g001410_P001	wa7733.asm1v1.ann1.run1_001701_1
OG0000076	Wa8730a006g007150_P001	wa7733.asm1v1.ann1.run1_004408_1
OG0000077	Wa8730a011g004300_P001, Wa8730a017g002420_P001	wa7733.asm1v1.ann1.run1_013841_1
OG0000077	Wa8730a005g003150_P001	wa7733.asm1v1.ann1.run1_002664_1
OG0000077	Wa8730a004g002380_P001	wa7733.asm1v1.ann1.run1_004480_1
OG0000077	Wa8730a013g003530_P001	wa7733.asm1v1.ann1.run1_000399_1
OG0000078	Wa8730a005g006060_P001	wa7733.asm1v1.ann1.run1_006230_1
OG0000078	Wa8730a005g006040_P001, Wa8730a005g006070_P001	wa7733.asm1v1.ann1.run1_014031_1
OG0000078	Wa8730a008g003020_P001	wa7733.asm1v1.ann1.run1_010606_1
OG0000079	Wa8730a001g000800_P001	wa7733.asm1v1.ann1.run1_002179_1
OG0000079	Wa8730a006g003950_P001	wa7733.asm1v1.ann1.run1_003608_1
OG0000079	Wa8730a020g001720_P001, Wa8730a020g001720_P002	wa7733.asm1v1.ann1.run1_002444_1
OG0000079	Wa8730a003g008720_P001	wa7733.asm1v1.ann1.run1_011330_1
OG0000080	Wa8730a009g005140_P002, Wa8730a009g005140_P001	wa7733.asm1v1.ann1.run1_010895_2, wa7733.asm1v1.ann1.run1_010895_3, wa7733.asm1v1.ann1.run1_010895_1
OG0000080	Wa8730a014g002760_P001	wa7733.asm1v1.ann1.run1_010563_2, wa7733.asm1v1.ann1.run1_010563_3, wa7733.asm1v1.ann1.run1_010563_1
OG0000081	Wa8730a016g003980_P001	wa7733.asm1v1.ann1.run1_000767_1
OG0000081	Wa8730a010g001260_P001	wa7733.asm1v1.ann1.run1_004311_1
OG0000081	Wa8730a014g002520_P001	wa7733.asm1v1.ann1.run1_012532_1
OG0000081	Wa8730a003g008310_P001	wa7733.asm1v1.ann1.run1_007467_1
OG0000083	Wa8730a010g005160_P001	wa7733.asm1v1.ann1.run1_012483_1
OG0000083	Wa8730a015g003420_P001	wa7733.asm1v1.ann1.run1_003228_1
OG0000083	Wa8730a004g002110_P001	wa7733.asm1v1.ann1.run1_012080_1
OG0000083	Wa8730a005g003990_P001	wa7733.asm1v1.ann1.run1_001221_1
OG0000083	Wa8730a004g007350_P001	wa7733.asm1v1.ann1.run1_006143_1
OG0000084	Wa8730a003g003590_P001	wa7733.asm1v1.ann1.run1_010546_1
OG0000085	Wa8730a002g001140_P001	wa7733.asm1v1.ann1.run1_010900_1
OG0000085	Wa8730a002g001110_P001	wa7733.asm1v1.ann1.run1_006947_1
OG0000085	Wa8730a004g006000_P001	wa7733.asm1v1.ann1.run1_005673_1, wa7733.asm1v1.ann1.run1_005708_1, wa7733.asm1v1.ann1.run1_005672_1
OG0000085	Wa8730a004g006100_P001, Wa8730a004g006080_P001	wa7733.asm1v1.ann1.run1_005681_1
OG0000085	Wa8730a002g001130_P002, Wa8730a002g001130_P001	wa7733.asm1v1.ann1.run1_006948_1
OG0000086	Wa8730a017g001190_P001, Wa8730a017g001210_P001	wa7733.asm1v1.ann1.run1_006102_1
OG0000086	Wa8730a005g000210_P001	wa7733.asm1v1.ann1.run1_006098_1
OG0000087	Wa8730a005g004710_P001	wa7733.asm1v1.ann1.run1_001155_1
OG0000087	Wa8730a004g006930_P001	wa7733.asm1v1.ann1.run1_012702_1
OG0000087	Wa8730a005g002700_P001	wa7733.asm1v1.ann1.run1_002711_1
OG0000087	Wa8730a010g001220_P001	wa7733.asm1v1.ann1.run1_004319_1
OG0000088	Wa8730a004g005670_P001	wa7733.asm1v1.ann1.run1_007777_1
OG0000088	Wa8730a010g003790_P001	wa7733.asm1v1.ann1.run1_013390_1
OG0000088	Wa8730a005g008720_P001	wa7733.asm1v1.ann1.run1_007887_1
OG0000088	Wa8730a005g008780_P001, Wa8730a005g008770_P001	wa7733.asm1v1.ann1.run1_007892_1
OG0000089	Wa8730a012g001960_P001	wa7733.asm1v1.ann1.run1_001754_1
OG0000089	Wa8730a018g002580_P001	wa7733.asm1v1.ann1.run1_002161_1
OG0000089	Wa8730a018g002710_P001	wa7733.asm1v1.ann1.run1_012127_1
OG0000089	Wa8730a018g002640_P001	wa7733.asm1v1.ann1.run1_002166_1
OG0000089	Wa8730a013g004490_P001	wa7733.asm1v1.ann1.run1_000486_1
OG0000089	Wa8730a011g005460_P001	wa7733.asm1v1.ann1.run1_010592_1
OG0000090	Wa8730a012g003160_P001	wa7733.asm1v1.ann1.run1_011411_1
OG0000090	Wa8730a019g000930_P001, Wa8730a006g002080_P001	wa7733.asm1v1.ann1.run1_008705_1
OG0000090	Wa8730a009g005000_P001	wa7733.asm1v1.ann1.run1_010397_1
OG0000091	Wa8730a012g003750_P001	wa7733.asm1v1.ann1.run1_000154_1
OG0000091	Wa8730a006g006890_P001	wa7733.asm1v1.ann1.run1_004384_1
OG0000091	Wa8730a007g005180_P001	wa7733.asm1v1.ann1.run1_012414_1
OG0000091	Wa8730a012g001500_P001	wa7733.asm1v1.ann1.run1_001712_1
OG0000092	Wa8730a001g010860_P001	wa7733.asm1v1.ann1.run1_014242_1
OG0000092	Wa8730a018g000740_P001	wa7733.asm1v1.ann1.run1_004927_1
OG0000092	Wa8730a019g002130_P001	wa7733.asm1v1.ann1.run1_006849_1
OG0000093	Wa8730a001g000760_P001, Wa8730a001g000790_P001	wa7733.asm1v1.ann1.run1_002180_1
OG0000093	Wa8730a009g003910_P001	wa7733.asm1v1.ann1.run1_008513_1
OG0000094	Wa8730a009g004500_P001	wa7733.asm1v1.ann1.run1_006469_1
OG0000094	Wa8730a003g008260_P001	wa7733.asm1v1.ann1.run1_013419_1
OG0000094	Wa8730a020g000710_P001	wa7733.asm1v1.ann1.run1_008588_1
OG0000095	Wa8730a014g002580_P001	wa7733.asm1v1.ann1.run1_004141_1
OG0000095	Wa8730a009g005320_P001	wa7733.asm1v1.ann1.run1_007252_1
OG0000095	Wa8730a014g002700_P001, Wa8730a014g002690_P001	wa7733.asm1v1.ann1.run1_010567_1
OG0000096	Wa8730a014g004040_P001	wa7733.asm1v1.ann1.run1_014163_1
OG0000096	Wa8730a002g000110_P001	wa7733.asm1v1.ann1.run1_006011_1
OG0000096	Wa8730a003g002660_P001	wa7733.asm1v1.ann1.run1_004747_1
OG0000096	Wa8730a009g006080_P001	wa7733.asm1v1.ann1.run1_003704_1
OG0000097	Wa8730a019g002010_P001	wa7733.asm1v1.ann1.run1_006863_1
OG0000097	Wa8730a009g003090_P001	wa7733.asm1v1.ann1.run1_008244_1
OG0000097	Wa8730a002g001680_P001	wa7733.asm1v1.ann1.run1_012828_1
OG0000097	Wa8730a006g006060_P001	wa7733.asm1v1.ann1.run1_007108_1
OG0000098	Wa8730a014g005590_P001	wa7733.asm1v1.ann1.run1_001808_1
OG0000098	Wa8730a014g005570_P001	wa7733.asm1v1.ann1.run1_001806_1
OG0000098	Wa8730a014g005580_P001	wa7733.asm1v1.ann1.run1_001807_1
OG0000099	Wa8730a009g000600_P001	wa7733.asm1v1.ann1.run1_004882_1
OG0000099	Wa8730a001g011310_P001	wa7733.asm1v1.ann1.run1_012776_1
OG0000099	Wa8730a001g007920_P001	wa7733.asm1v1.ann1.run1_007859_1
OG0000099	Wa8730a014g006440_P001	wa7733.asm1v1.ann1.run1_006954_1
OG0000099	Wa8730a017g003740_P001	wa7733.asm1v1.ann1.run1_010231_1
OG0000100	Wa8730a006g000680_P001	wa7733.asm1v1.ann1.run1_012008_1
OG0000100	Wa8730a006g000670_P001	wa7733.asm1v1.ann1.run1_013994_1
OG0000100	Wa8730a006g000410_P001	wa7733.asm1v1.ann1.run1_010073_1
OG0000100	Wa8730a006g000390_P001, Wa8730a006g000400_P001	wa7733.asm1v1.ann1.run1_010072_1, wa7733.asm1v1.ann1.run1_010071_1
OG0000100	Wa8730a006g000650_P001, Wa8730a006g000660_P001	wa7733.asm1v1.ann1.run1_010365_1
OG0000101	Wa8730a019g002280_P001	wa7733.asm1v1.ann1.run1_010774_1
OG0000101	Wa8730a019g002310_P001	wa7733.asm1v1.ann1.run1_010773_1, wa7733.asm1v1.ann1.run1_010770_1
OG0000101	Wa8730a018g003200_P001	wa7733.asm1v1.ann1.run1_007003_1
OG0000101	Wa8730a017g003800_P001	wa7733.asm1v1.ann1.run1_010224_1
OG0000101	Wa8730a003g002920_P001	wa7733.asm1v1.ann1.run1_005893_1
OG0000102	Wa8730a016g000730_P001	wa7733.asm1v1.ann1.run1_003985_1
OG0000102	Wa8730a004g000040_P001, Wa8730a016g000720_P001	wa7733.asm1v1.ann1.run1_003984_1
OG0000102	Wa8730a004g000020_P001, Wa8730a016g000710_P001, Wa8730a016g000750_P001	wa7733.asm1v1.ann1.run1_003987_1
OG0000102	Wa8730a016g000780_P001	wa7733.asm1v1.ann1.run1_003990_1
OG0000103	Wa8730a008g005110_P001	wa7733.asm1v1.ann1.run1_008728_1, wa7733.asm1v1.ann1.run1_010722_1
OG0000104	Wa8730a005g007790_P001	wa7733.asm1v1.ann1.run1_004851_1
OG0000104	Wa8730a005g007830_P001	wa7733.asm1v1.ann1.run1_004854_1
OG0000104	Wa8730a005g007940_P001	wa7733.asm1v1.ann1.run1_004859_2, wa7733.asm1v1.ann1.run1_004859_1
OG0000104	Wa8730a005g007870_P001	wa7733.asm1v1.ann1.run1_004858_1, wa7733.asm1v1.ann1.run1_004856_1
OG0000104	Wa8730a005g007850_P001	wa7733.asm1v1.ann1.run1_004855_1
OG0000105	Wa8730a002g001370_P001	wa7733.asm1v1.ann1.run1_010914_1
OG0000105	Wa8730a004g005150_P001	wa7733.asm1v1.ann1.run1_014302_1
OG0000106	Wa8730a020g000850_P001	wa7733.asm1v1.ann1.run1_014006_1
OG0000106	Wa8730a005g002540_P001	wa7733.asm1v1.ann1.run1_002728_1
OG0000106	Wa8730a014g001280_P001	wa7733.asm1v1.ann1.run1_000977_1
OG0000107	Wa8730a009g004350_P002, Wa8730a009g004350_P001	wa7733.asm1v1.ann1.run1_013775_2, wa7733.asm1v1.ann1.run1_013775_1
OG0000107	Wa8730a009g004130_P001	wa7733.asm1v1.ann1.run1_008538_1
OG0000108	Wa8730a008g002260_P001	wa7733.asm1v1.ann1.run1_005053_1
OG0000108	Wa8730a008g002250_P001	wa7733.asm1v1.ann1.run1_005052_1
OG0000109	Wa8730a012g000750_P001	wa7733.asm1v1.ann1.run1_011022_1
OG0000109	Wa8730a007g000790_P001	wa7733.asm1v1.ann1.run1_003907_1
OG0000109	Wa8730a020g000220_P001	wa7733.asm1v1.ann1.run1_007739_1
OG0000110	Wa8730a001g005150_P001	wa7733.asm1v1.ann1.run1_003460_2, wa7733.asm1v1.ann1.run1_003460_1
OG0000110	Wa8730a016g000060_P001	wa7733.asm1v1.ann1.run1_014902_1
OG0000110	Wa8730a016g003890_P001	wa7733.asm1v1.ann1.run1_000756_1
OG0000111	Wa8730a001g000540_P001	wa7733.asm1v1.ann1.run1_002205_1
OG0000111	Wa8730a018g001980_P001	wa7733.asm1v1.ann1.run1_002113_1
OG0000111	Wa8730a009g003060_P001	wa7733.asm1v1.ann1.run1_008241_1
OG0000112	Wa8730a006g002920_P001	wa7733.asm1v1.ann1.run1_008499_1
OG0000112	Wa8730a003g001090_P002, Wa8730a003g001090_P001	wa7733.asm1v1.ann1.run1_012808_2, wa7733.asm1v1.ann1.run1_012808_1
OG0000113	Wa8730a007g008770_P001	wa7733.asm1v1.ann1.run1_004037_1
OG0000113	Wa8730a007g008650_P001	wa7733.asm1v1.ann1.run1_004025_1
OG0000113	Wa8730a007g008660_P001, Wa8730a007g008670_P001	wa7733.asm1v1.ann1.run1_004026_1
OG0000113	Wa8730a007g003300_P001	wa7733.asm1v1.ann1.run1_008633_1
OG0000113	Wa8730a009g001750_P001	wa7733.asm1v1.ann1.run1_002350_1
OG0000114	Wa8730a003g000130_P001	wa7733.asm1v1.ann1.run1_008368_1
OG0000114	Wa8730a003g003870_P001	wa7733.asm1v1.ann1.run1_014099_1
OG0000114	Wa8730a003g003850_P001, Wa8730a003g003940_P001	wa7733.asm1v1.ann1.run1_014897_1, wa7733.asm1v1.ann1.run1_010491_1
OG0000115	Wa8730a011g004900_P001	wa7733.asm1v1.ann1.run1_012142_1
OG0000115	Wa8730a002g001220_P001	wa7733.asm1v1.ann1.run1_010906_1
OG0000115	Wa8730a010g003200_P001	wa7733.asm1v1.ann1.run1_010907_1, wa7733.asm1v1.ann1.run1_009772_1
OG0000116	Wa8730a004g005620_P001	wa7733.asm1v1.ann1.run1_007771_1
OG0000116	Wa8730a004g005630_P001	wa7733.asm1v1.ann1.run1_007770_1
OG0000117	Wa8730a003g002690_P001	wa7733.asm1v1.ann1.run1_004751_1
OG0000117	Wa8730a013g001530_P001	wa7733.asm1v1.ann1.run1_007711_1
OG0000117	Wa8730a011g005240_P001	wa7733.asm1v1.ann1.run1_008968_2, wa7733.asm1v1.ann1.run1_008968_1
OG0000118	Wa8730a009g001380_P001	wa7733.asm1v1.ann1.run1_013894_1, wa7733.asm1v1.ann1.run1_014783_1
OG0000118	Wa8730a008g003840_P001, Wa8730a009g001370_P001	wa7733.asm1v1.ann1.run1_013895_1
OG0000118	Wa8730a008g003800_P001	wa7733.asm1v1.ann1.run1_015034_1
OG0000118	Wa8730a008g003770_P001	wa7733.asm1v1.ann1.run1_011840_1
OG0000118	Wa8730a008g003790_P001	wa7733.asm1v1.ann1.run1_011838_1
OG0000119	Wa8730a002g003800_P001	wa7733.asm1v1.ann1.run1_008109_1
OG0000119	Wa8730a002g003770_P001	wa7733.asm1v1.ann1.run1_008104_1
OG0000121	Wa8730a014g000190_P001	wa7733.asm1v1.ann1.run1_005382_1
OG0000121	Wa8730a014g000200_P001	wa7733.asm1v1.ann1.run1_005380_1, wa7733.asm1v1.ann1.run1_005381_1
OG0000121	Wa8730a014g000870_P001	wa7733.asm1v1.ann1.run1_012721_1, wa7733.asm1v1.ann1.run1_014056_1, wa7733.asm1v1.ann1.run1_014057_1
OG0000121	Wa8730a011g003160_P001	wa7733.asm1v1.ann1.run1_011929_1, wa7733.asm1v1.ann1.run1_011929_2
OG0000121	Wa8730a011g003160_P002	wa7733.asm1v1.ann1.run1_010388_1
OG0000122	Wa8730a005g000270_P001	wa7733.asm1v1.ann1.run1_007504_1
OG0000122	Wa8730a004g003530_P001	wa7733.asm1v1.ann1.run1_008994_2
